Class,HtmlExists,DomainCount,DotCount,AccountExists,PaypalExists,LoginExists,BankExists
0,0,0,65,0,0,0,0
1,0,7,2233,1,0,0,0
0,0,0,176,0,0,0,0
0,0,0,163,0,0,0,0
0,0,1,36,0,0,0,0
0,0,0,18,0,0,0,0
0,0,1,166,0,0,0,0
1,0,1,318,0,0,0,0
0,0,0,61,0,0,0,0
1,0,10,2530,1,0,0,1
1,0,0,3857,0,0,0,1
1,0,0,1788,0,0,0,1
0,0,1,59,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
1,1,0,2536,1,0,0,1
0,0,1,128,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,63,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,367,0,0,0,0
1,0,3,1759,1,0,0,1
1,0,2,182,0,0,0,0
0,0,0,20,0,0,0,0
0,0,0,16,0,0,0,0
1,0,13,3036,1,0,0,0
0,0,12,2990,0,0,0,0
1,0,3,3819,1,0,0,1
1,0,5,1511,1,0,0,1
1,0,12,2586,1,0,0,1
1,0,0,2921,1,0,0,0
0,0,0,29,0,0,0,0
1,0,6,2048,1,0,0,1
1,0,7,646,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,23,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,121,0,0,0,0
1,0,4,837,0,0,0,0
1,0,7,2755,1,0,0,1
0,0,0,39,0,0,0,0
0,0,0,39,0,0,0,0
1,0,5,1885,1,0,0,1
1,0,10,2722,0,0,0,1
1,0,4,2204,1,0,0,1
0,0,2,2049,0,0,0,0
1,0,11,3946,0,0,0,0
0,0,0,25,0,0,0,0
1,0,5,2603,1,0,0,1
1,0,2,521,1,0,0,0
0,0,0,12,0,0,0,0
1,0,4,2242,1,0,0,0
1,0,4,2349,0,0,0,0
1,0,0,1017,0,0,0,0
0,0,0,113,0,0,0,0
0,0,0,83,0,0,0,0
0,0,0,13,0,0,0,0
0,0,7,3032,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,126,0,0,0,0
0,0,0,298,0,0,0,0
1,0,4,3789,0,0,0,1
0,0,0,47,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,89,0,0,0,0
0,0,0,6,0,0,0,0
0,0,1,161,0,0,0,0
1,1,1,2379,1,0,0,1
0,0,0,126,0,0,0,0
0,0,1,153,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,51,0,0,0,0
1,0,11,3411,1,0,0,1
0,0,1,189,0,0,0,0
1,1,0,3814,1,0,0,1
0,0,0,6,0,0,0,0
0,0,0,59,0,0,0,0
1,0,9,2984,1,0,0,1
1,0,5,2372,1,0,0,1
0,0,0,226,0,0,0,0
0,0,2,181,0,0,0,0
1,0,0,2261,1,0,0,1
0,0,0,12,0,0,0,0
0,0,0,54,0,0,0,0
1,0,0,30441,0,0,0,0
1,1,0,2547,1,0,0,1
1,0,7,1408,0,0,0,0
1,0,11,5186,1,0,0,0
0,0,0,49,0,0,0,0
1,0,0,2708,1,0,0,1
0,0,0,214,0,0,0,0
1,0,11,3188,1,0,0,1
0,0,0,94,0,0,0,0
1,0,0,2031,1,0,0,0
1,1,0,319,0,0,0,0
0,0,0,63,0,0,0,0
0,0,0,88,0,0,0,0
0,0,0,172,0,0,0,0
0,0,0,446,0,0,0,0
0,0,1,822,0,0,0,0
1,0,1,3043,1,0,0,1
1,0,0,760,0,0,0,0
1,0,2,213,0,0,0,0
1,0,5,2679,0,0,0,0
0,0,0,15,0,0,0,0
1,0,4,2179,1,0,0,1
0,0,0,93,0,0,0,0
1,0,0,3146,1,0,0,0
0,0,0,26,0,0,0,0
1,0,11,3078,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,44,0,0,0,0
1,0,3,2876,1,0,0,1
0,0,15,7141,1,0,0,0
1,0,3,841,0,0,0,0
1,0,4,2001,1,0,0,1
0,0,0,26,0,0,0,0
1,0,0,593,0,0,0,0
0,0,10,4024,0,0,0,0
0,0,0,33,0,0,0,0
1,0,7,2524,0,0,0,0
0,0,0,110,0,0,0,0
1,0,14,2883,1,0,0,1
0,0,0,72,0,0,0,0
0,0,2,713,0,0,0,0
0,0,1,76,0,0,0,0
1,0,0,3855,1,0,0,1
1,0,7,2867,0,0,0,1
0,0,0,41,0,0,0,0
0,0,1,204,0,0,0,0
0,0,7,2521,0,0,0,0
1,0,7,2158,0,0,0,0
1,1,0,2459,1,0,0,1
0,0,0,19,0,0,0,0
0,0,0,26,0,0,0,0
0,0,0,33,0,0,0,0
1,0,0,2420,1,0,0,1
1,0,4,1688,1,0,0,1
0,0,0,226,0,0,0,0
0,0,0,60,0,0,0,0
1,0,8,1829,1,0,0,1
0,0,0,9,0,0,0,0
1,0,0,4140,1,0,0,1
0,0,0,13,0,0,0,0
1,0,0,2590,0,0,0,0
0,0,0,69,0,0,0,0
0,0,0,102,0,0,0,0
0,0,0,2,0,0,0,0
0,0,1,198,0,0,0,0
1,0,11,1909,1,0,0,0
1,0,0,2485,0,0,0,0
0,0,0,13,0,0,0,0
1,0,7,1748,1,0,0,1
0,0,0,15,0,0,0,0
1,0,2,369,0,0,0,0
0,0,0,131,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,37,0,0,0,0
0,0,1,42,0,0,0,0
0,0,20,7025,0,0,0,0
1,0,0,558,0,0,0,1
0,0,2,225,0,0,0,0
0,0,0,38,0,0,0,0
0,0,1,95,0,0,0,0
1,0,2,2608,1,0,0,0
0,0,0,79,0,0,0,0
0,0,1,39,0,0,0,0
1,0,1,329,1,0,0,0
0,0,0,30,0,0,0,0
0,0,0,109,0,0,0,0
0,0,0,27,0,0,0,0
0,0,1,126,0,0,0,0
0,0,0,59,0,0,0,0
1,0,14,3118,1,0,0,1
0,0,0,101,0,0,0,0
0,0,0,20,0,0,0,0
1,0,0,2213,1,0,0,1
0,0,0,82,0,0,0,0
1,0,9,2966,1,0,0,1
0,0,0,13,0,0,0,0
1,0,13,2310,1,0,0,1
1,0,4,655,0,0,0,0
1,0,3,3002,0,0,0,0
0,0,18,6994,0,0,0,0
0,0,0,97,0,0,0,0
1,0,1,269,0,0,0,0
0,0,0,41,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,45,0,0,0,0
0,0,0,25,0,0,0,0
1,1,4,2584,1,0,0,1
0,0,1,226,0,0,0,0
1,0,10,2927,0,0,0,0
1,0,2,2134,1,0,0,1
1,0,8,1493,0,0,0,0
1,0,0,3534,1,1,0,0
1,0,0,2607,1,0,0,0
1,0,0,495,0,0,0,0
0,0,4,493,0,0,0,0
1,0,5,3236,1,0,0,1
1,0,0,1622,0,0,0,0
0,0,0,17,0,0,0,0
1,0,0,2691,1,0,0,1
1,1,13,3907,1,0,0,1
0,0,0,69,0,0,0,0
1,0,14,2215,1,0,0,1
0,0,0,10,0,0,0,0
0,0,1,83,0,0,0,0
0,0,0,157,0,0,0,0
0,0,0,769,0,0,0,0
1,0,4,2543,1,0,0,1
0,0,0,7,0,0,0,0
0,0,1,107,0,0,0,0
0,0,0,35,0,0,0,0
1,0,0,2336,1,0,0,0
1,1,2,2330,1,0,0,0
0,0,2,85,0,0,0,0
0,0,5,869,0,0,0,0
0,0,2,224,0,0,0,0
0,0,2,236,0,0,0,0
1,0,14,2618,1,0,0,1
0,0,0,2,0,0,0,0
0,0,1,360,0,0,0,0
1,0,0,2748,0,0,0,0
0,0,12,3550,0,0,0,0
0,0,0,76,1,0,0,0
0,0,0,86,0,0,0,0
0,0,0,106,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,75,0,0,0,0
0,0,2,257,0,0,0,0
0,0,0,227,0,0,0,0
1,0,5,952,1,0,0,1
0,0,0,10,0,0,0,0
1,0,6,2524,0,0,0,0
1,0,11,1935,0,0,0,0
0,0,0,63,0,0,0,0
1,0,6,1498,0,0,0,0
0,0,0,447,0,0,0,0
1,0,0,7,0,0,0,0
1,1,3,3422,1,0,0,1
0,0,3,229,0,0,0,0
0,0,0,35,0,0,0,0
1,0,2,1556,1,0,0,1
1,1,1,4055,1,0,0,0
1,0,1,840,1,0,0,1
1,0,4,2610,0,0,0,0
1,1,1,69,0,0,0,0
0,0,0,71,0,0,0,0
0,0,0,26,0,0,0,0
0,0,1,208,0,0,0,0
1,1,0,1904,1,0,0,1
1,0,2,402,0,0,0,0
0,0,2,268,0,0,0,0
0,0,2,177,0,0,0,0
0,0,0,6,0,0,0,0
0,0,1,98,0,0,0,0
1,1,6,434,0,0,0,0
0,0,0,3,0,0,0,0
1,0,4,2512,1,0,0,1
1,0,0,1866,1,0,0,0
1,0,1,1954,1,0,0,1
0,0,0,132,0,0,0,0
0,0,0,24,0,0,0,0
0,0,1,402,0,0,0,0
0,0,0,53,0,0,0,0
1,0,6,3456,1,0,0,1
0,0,0,37,0,0,0,0
0,0,1,5464,0,0,0,0
0,0,0,76,0,0,0,0
0,0,1,259,0,0,0,0
0,0,2,105,0,0,0,0
0,0,0,87,0,0,0,0
1,0,5,3249,1,0,0,1
1,0,0,2808,0,0,0,0
0,0,1,69,0,0,0,0
0,0,2,2214,0,0,0,0
0,0,0,50,0,0,0,0
0,0,2,714,0,0,0,0
0,0,0,270,0,0,0,0
1,0,0,255,0,0,0,0
0,0,0,44,0,0,0,0
1,1,0,3434,0,0,0,0
1,0,15,2978,1,0,0,1
1,0,13,2530,1,0,0,0
1,0,4,2335,0,0,0,0
0,0,0,79,0,0,0,0
1,0,0,3354,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,1765,0,0,0,0
0,0,6,1959,0,0,0,0
1,0,8,2737,0,0,0,0
1,0,3,805,1,0,0,1
0,0,0,3,0,0,0,0
1,0,2,325,0,0,0,0
0,0,0,192,0,0,0,0
0,0,0,2,0,0,0,0
1,0,3,746,0,0,0,1
0,0,11,3733,0,0,0,1
1,0,0,255,0,0,0,0
1,0,11,2315,1,0,0,1
1,0,2,233,0,0,0,0
1,1,5,555,0,0,0,0
0,0,13,7126,0,0,0,0
1,0,0,2868,0,0,0,0
0,0,0,3,0,0,0,0
1,0,10,7985,1,0,0,1
1,0,4,1062,1,0,0,0
1,0,9,3517,1,0,0,1
0,0,1,320,0,0,0,0
1,0,8,1332,1,0,0,1
0,0,0,184,0,0,0,0
1,0,6,1354,1,0,0,1
0,0,0,40,0,0,0,0
0,0,2,220,0,0,0,0
0,0,1,41,0,0,0,0
0,0,0,57,0,0,0,0
0,0,0,58,0,0,0,0
1,0,3,627,0,0,0,0
1,0,2,1229,0,0,0,0
1,0,2,2618,0,0,0,0
0,0,2,109,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,75,0,0,0,0
1,0,0,4515,0,0,0,0
0,0,2,176,0,0,0,0
0,0,0,3,0,0,0,0
0,0,7,1106,0,0,0,0
1,0,6,3085,0,0,0,0
0,0,0,24,0,0,0,0
0,0,13,4530,0,0,0,0
1,1,7,1667,0,0,0,1
0,0,0,22,0,0,0,0
1,1,10,2315,1,0,0,1
0,0,0,51,0,0,0,0
0,0,0,127,0,0,0,0
0,0,0,99,0,0,0,0
1,0,6,2383,1,0,0,1
0,0,1,424,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,35,0,0,0,0
1,0,3,1800,0,0,0,1
0,0,2,249,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,177,0,0,0,0
1,0,1,248,0,0,0,0
1,0,1,878,0,0,0,1
1,1,24,4637,1,0,0,1
1,0,1,1298,1,0,0,1
1,0,0,108,0,0,0,0
1,0,0,1938,0,0,0,0
1,0,0,208,0,0,0,0
0,0,0,36,0,0,0,0
1,0,0,4515,0,0,0,0
1,0,0,1005,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,92,0,0,0,0
1,0,6,1501,1,0,0,1
0,0,0,6,0,0,0,0
1,0,10,2439,1,0,0,1
0,0,2,314,0,0,0,0
1,0,10,2345,1,0,0,1
1,0,2,530,1,0,0,0
0,0,2,335,0,0,0,0
1,0,1,255,1,0,0,1
0,0,1,122,0,0,0,0
0,0,0,13,0,0,0,0
0,0,0,136,0,0,0,0
0,0,0,107,0,0,0,0
1,0,17,2928,1,0,0,1
1,0,8,1853,1,0,0,1
0,0,0,224,0,0,0,0
0,0,0,152,0,0,0,0
0,0,0,131,0,0,0,0
1,0,3,2472,0,0,0,0
1,0,5,885,1,0,0,1
1,1,5,1963,1,0,0,1
1,0,0,3534,1,1,0,0
0,0,0,127,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,1474,1,0,0,1
0,0,0,18,0,0,0,0
0,0,1,92,0,0,0,0
1,0,6,1478,0,0,0,1
0,0,1,17,0,0,0,0
1,0,0,2376,0,0,0,0
0,0,0,73,0,0,0,0
1,0,2,2170,1,0,0,0
0,0,2,230,0,0,0,0
0,0,0,2,0,0,0,0
1,0,12,2792,0,0,0,0
1,0,21,3397,1,0,0,1
0,0,0,17,0,0,0,0
0,0,1,114,0,0,0,0
1,0,0,673,0,0,0,0
0,0,1,1127,0,0,0,0
1,0,5,2929,1,0,0,1
1,1,6,4233,0,1,0,0
0,0,0,34,0,0,0,0
1,0,0,3062,1,0,0,1
0,0,0,2,0,0,0,0
0,0,0,80,0,0,0,0
0,0,0,65,0,0,0,0
1,0,4,3264,1,0,0,1
0,0,0,45,0,0,0,0
0,0,0,86,0,0,0,0
0,0,0,105,0,0,0,0
0,0,0,89,0,0,0,0
0,0,0,21,0,0,0,0
0,0,0,117,0,0,0,0
1,0,3,2212,1,0,0,1
0,0,0,140,0,0,0,0
1,0,2,89,0,0,0,0
0,0,0,16,0,0,0,0
1,0,2,513,0,0,0,0
0,0,4,1823,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,76,0,0,0,0
0,0,0,11,0,0,0,0
1,0,4,849,0,0,0,0
1,0,0,1088,1,0,0,0
0,0,0,15,0,0,0,0
1,0,7,1722,1,0,0,0
1,0,2,1475,0,0,0,1
0,0,1,76,0,0,0,0
0,0,0,26,0,0,0,0
0,0,1,206,0,0,0,0
1,0,0,3267,0,0,0,0
1,0,13,2445,0,0,0,1
0,0,0,29,0,0,0,0
0,0,1,105,0,0,0,0
1,0,2,183,0,0,0,0
0,0,1,33,0,0,0,0
0,0,0,206,0,0,0,0
0,0,0,58,0,0,0,0
1,0,8,2997,1,0,0,1
0,0,0,49,0,0,0,0
0,0,0,29,0,0,0,0
0,0,0,56,0,0,0,0
0,0,1,76,0,0,0,0
1,0,8,3059,1,0,0,1
1,0,4,2600,1,0,0,1
1,1,4,3350,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,2552,1,0,0,1
0,0,19,7099,0,0,0,0
0,0,19,5317,0,0,0,0
0,0,0,14,0,0,0,0
1,0,0,3994,1,0,0,1
0,0,0,7,0,0,0,0
0,0,1,122,0,0,0,0
1,0,5,1219,1,0,0,1
1,0,0,1961,0,0,0,0
1,0,0,1666,0,0,0,0
0,1,3,1241,0,0,0,0
1,0,1,1987,0,0,0,0
1,0,0,3647,0,0,0,0
0,0,0,65,0,0,0,0
0,0,0,299,0,0,0,0
1,1,6,265,0,0,0,0
1,0,0,1184,1,0,0,1
1,0,0,1184,1,0,0,1
0,0,6,1358,0,0,0,0
0,0,0,270,0,0,0,0
1,0,0,6057,1,0,0,1
1,0,3,1576,1,0,0,0
0,0,0,26,0,0,0,0
1,0,5,4137,1,0,0,1
0,0,1,143,0,0,0,0
1,0,0,2030,1,0,0,1
0,0,1,123,0,0,0,0
0,0,3,106,0,0,0,0
0,0,0,51,0,0,0,0
0,0,0,38,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,27,0,0,0,0
1,0,0,3395,1,0,0,1
0,0,0,37,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,120,0,0,0,0
1,0,7,1609,1,0,0,1
1,0,3,1936,1,0,0,0
0,0,0,147,0,0,0,0
1,0,8,1615,0,0,0,1
0,0,0,2,0,0,0,0
0,0,2,352,0,0,0,0
1,1,4,1014,0,0,0,1
0,0,0,178,0,0,0,0
1,1,11,1451,0,0,0,1
0,0,0,109,0,0,0,0
0,0,14,11375,1,0,0,0
1,0,14,2807,0,0,0,0
0,0,0,37,0,0,0,0
0,0,0,3,0,0,0,0
1,0,5,1725,0,0,0,0
0,0,0,66,0,0,0,0
0,0,1,174,0,0,0,0
0,0,0,37,0,0,0,0
1,1,0,48,0,0,0,0
1,0,0,762,0,0,0,0
0,0,0,11,0,0,0,0
1,0,0,1851,0,0,0,0
1,0,6,2569,1,0,0,1
0,0,0,135,0,0,0,0
0,0,0,158,0,0,0,0
1,0,15,2082,1,0,0,1
0,0,0,51,0,0,0,0
0,0,2,2667,0,0,0,0
0,0,0,3,0,0,0,0
1,0,6,2839,1,0,0,1
0,0,0,931,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,215,0,0,0,0
1,1,0,2085,0,0,0,1
1,0,0,4228,0,0,0,0
1,1,2,441,0,0,1,1
0,0,0,13,0,0,0,0
1,0,5,711,0,0,0,0
1,0,12,2568,1,0,0,1
0,0,0,80,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,1646,0,0,0,0
0,0,12,3710,0,0,0,0
0,0,0,4,0,0,0,0
1,0,0,2054,1,0,0,1
0,0,2,147,0,0,0,0
1,0,6,2415,1,0,0,1
0,0,1,77,0,0,0,0
0,0,0,126,0,0,0,0
1,0,9,2962,1,0,0,1
1,0,0,3006,1,0,0,1
1,0,14,2909,1,0,0,1
0,0,0,3,0,0,0,0
1,0,12,2172,1,0,0,1
0,0,0,85,0,0,0,0
1,0,5,2713,1,0,0,1
0,0,0,93,0,0,0,0
0,0,0,12,0,0,0,0
0,0,1,299,0,0,0,0
0,0,0,31,0,0,0,0
1,0,0,1442,0,0,0,1
0,0,0,141,0,0,0,0
0,0,0,33,0,0,0,0
0,0,0,52,0,0,0,0
0,0,1,232,0,0,0,0
1,0,0,2786,1,0,0,1
0,0,1,79,0,0,0,0
0,0,2,295,0,0,0,0
1,0,0,740,0,0,0,0
0,0,0,152,0,0,0,0
1,0,47,1304,0,0,0,0
1,0,4,3157,0,0,0,0
0,0,0,56,0,0,0,0
1,0,2,2047,1,0,0,1
0,0,1,104,0,0,0,0
1,0,0,1042,0,0,0,1
0,0,2,692,0,0,0,0
0,0,0,47,0,0,0,0
0,0,0,143,0,0,0,0
0,0,0,85,0,0,0,0
0,0,1,535,0,0,0,0
0,0,0,199,0,0,0,0
0,0,0,71,0,0,0,0
1,0,0,2366,0,0,0,0
0,0,0,25,0,0,0,0
0,0,1,119,0,0,0,0
1,0,2,255,0,0,0,0
0,0,0,721,0,0,0,0
1,1,3,2242,1,0,0,0
0,0,2,217,0,0,0,0
0,0,0,70,0,0,0,0
1,0,0,3590,0,0,0,0
1,0,2,108,0,0,0,1
0,0,0,36,0,0,0,0
0,0,0,136,0,0,0,0
0,0,0,19,0,0,0,0
0,0,0,166,0,0,0,0
1,0,20,3367,1,0,0,1
0,0,0,340,0,0,0,0
1,0,2,597,1,0,0,1
1,0,4,1889,1,0,0,1
1,0,5,2085,1,0,0,1
0,0,0,17,0,0,0,0
0,0,0,48,0,0,0,0
1,0,0,3501,1,0,0,1
0,0,2,331,0,0,0,0
1,0,10,3207,1,0,0,1
1,0,0,2212,0,0,0,0
0,0,1,151,0,0,0,0
1,0,0,1944,0,0,0,0
1,0,0,2748,0,0,0,0
1,0,0,727,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,64,0,0,0,0
1,0,3,1446,1,0,0,0
1,0,1,1526,0,0,0,0
0,0,2,548,0,0,0,0
1,0,0,3985,1,0,0,1
0,0,6,2700,0,0,0,0
1,0,0,2705,1,0,0,1
1,1,13,2921,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,2253,1,0,0,0
0,0,0,71,0,0,0,0
1,0,0,1999,0,0,0,0
0,0,1,112,0,0,0,0
1,0,0,3052,0,0,0,0
1,0,1,158,0,0,0,0
0,0,0,56,0,0,0,0
0,0,0,107,0,0,0,0
1,1,9,2806,1,0,0,1
1,0,1,2978,1,0,0,1
1,0,0,523,0,0,0,1
0,0,0,2,0,0,0,0
0,0,0,41,0,0,0,0
1,0,3,1230,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,3477,1,0,0,1
0,0,0,17,0,0,0,0
1,0,0,2807,1,0,0,1
1,0,10,2733,1,0,0,1
0,0,3,612,0,0,0,0
1,1,13,2936,1,0,0,1
0,0,3,867,0,0,0,0
0,0,0,26,0,0,0,0
0,0,3,541,0,0,0,0
1,0,15,2994,1,0,0,1
0,0,1,86,0,0,0,0
1,0,0,1934,0,0,0,0
0,0,0,57,0,0,0,0
1,0,0,4040,0,0,0,0
0,0,0,10,0,0,0,0
0,0,1,92,0,0,0,0
1,0,10,3038,1,0,0,1
0,0,2,2014,0,0,0,0
0,0,0,46,0,0,0,0
0,0,0,65,0,0,0,0
1,0,1,69,0,0,0,0
0,0,0,30,0,0,0,0
1,0,7,2303,1,0,0,0
1,1,6,1426,0,0,0,0
0,0,0,84,0,0,0,0
0,0,1,287,0,0,0,0
0,0,1,294,0,0,0,0
0,0,2,305,0,0,0,0
1,0,5,1114,0,0,0,0
1,0,0,1949,0,0,0,0
0,0,1,96,0,0,0,0
0,0,0,183,0,0,0,0
1,0,10,4580,1,0,0,1
0,0,69,29096,0,0,0,1
0,0,22,7931,0,0,0,1
0,0,1,142,0,0,0,0
1,0,0,1772,0,0,0,0
1,0,10,1848,1,0,0,0
1,0,11,3309,1,0,0,1
0,0,0,74,0,0,0,0
1,0,10,3232,1,0,0,1
0,0,0,56,0,0,0,0
1,0,3,1734,1,0,0,0
1,0,0,2006,1,0,0,1
1,0,0,6111,0,0,0,0
1,0,1,255,1,0,0,1
1,0,0,1504,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,70,0,0,0,0
1,0,3,3299,1,0,0,1
1,0,7,1465,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,139,0,0,0,0
1,0,0,3329,1,0,0,1
0,0,0,112,0,0,0,0
0,0,0,62,0,0,0,0
0,0,9,9294,0,0,0,0
1,0,11,2342,1,0,0,1
0,0,2,145,0,0,0,0
0,0,0,186,0,0,0,0
0,0,0,69,0,0,0,0
1,0,6,1707,1,0,0,1
0,0,1,94,0,0,0,0
1,0,0,4081,1,0,0,1
0,0,0,208,0,0,0,0
0,0,1,246,0,0,0,0
1,0,6,2763,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,113,0,0,0,0
0,0,0,2,0,0,0,0
1,0,0,2814,1,0,0,1
0,0,1,98,0,0,0,0
1,0,0,1280,1,0,0,1
0,0,0,25,0,0,0,0
1,0,5,2632,1,0,0,1
0,0,1,1242,0,0,0,0
0,0,1,118,0,0,0,0
1,0,2,937,0,0,0,0
1,0,4,3807,1,0,0,1
0,0,0,18,0,0,0,0
0,0,0,54,0,0,0,0
1,0,10,2576,1,0,0,1
0,0,0,13,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,2144,1,0,0,1
1,0,2,2896,0,0,0,1
0,0,0,45,0,0,0,0
0,0,0,135,0,0,0,0
1,0,6,2181,1,0,0,1
1,0,0,3435,1,0,0,1
0,0,1,102,0,0,0,0
1,0,0,255,0,0,0,0
0,0,0,93,0,0,0,0
1,0,12,2157,1,0,0,1
1,0,0,3567,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,80,0,0,0,0
0,0,0,41,0,0,0,0
0,0,0,63,0,0,0,0
0,0,1,33,0,0,0,0
1,0,3,3153,1,0,0,1
0,0,0,105,0,0,0,0
1,0,0,3468,1,0,0,1
1,0,6,2398,1,0,1,1
0,0,1,972,0,0,0,0
0,0,0,8,0,0,0,0
1,0,2,2332,1,0,0,0
0,0,4,513,0,0,0,0
1,0,6,868,0,0,0,0
1,1,10,2496,1,0,0,0
0,0,0,42,0,0,0,0
0,0,0,295,0,0,0,0
1,0,8,3141,1,0,0,1
1,0,4,1893,0,0,0,0
0,0,0,18,0,0,0,0
1,0,11,4204,1,0,0,1
0,0,8,3770,0,0,0,0
1,0,0,894,0,0,0,0
0,0,4,491,0,0,0,0
0,0,0,53,0,0,0,0
1,1,5,2851,1,0,0,1
1,0,7,2116,0,0,0,0
1,0,9,3517,1,0,0,1
0,0,1,498,0,0,0,0
0,0,1,315,0,0,0,0
1,0,9,2433,1,0,0,1
0,0,0,189,0,0,0,0
0,0,1,136,0,0,0,0
0,0,0,12,0,0,0,0
1,0,1,3679,1,0,0,1
0,0,2,669,0,0,0,0
1,0,0,816,0,0,0,1
1,0,5,1556,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,78,0,0,0,0
0,0,1,108,0,0,0,0
1,1,3,1993,0,0,0,0
1,0,0,863,0,0,0,0
0,0,2,1202,0,0,0,0
0,0,0,4,0,0,0,0
1,0,5,3524,1,0,0,0
1,0,3,1842,1,0,0,1
1,0,0,1419,1,0,0,0
1,0,4,1332,1,0,0,1
1,0,10,2261,1,0,0,0
1,0,0,166,0,0,0,1
0,0,0,1535,0,0,0,0
0,0,3,2197,0,0,0,0
0,0,2,181,0,0,0,0
0,0,2,397,0,0,0,0
0,0,1,127,0,0,0,0
1,0,6,3658,1,0,0,1
0,0,3,195,0,0,0,0
0,0,0,40,0,0,0,0
0,0,0,127,0,0,0,0
0,0,0,7,0,0,0,0
1,0,0,2169,1,0,0,1
1,0,7,2050,1,0,0,0
1,0,4,1469,0,0,0,1
1,0,0,2218,0,0,0,0
1,0,9,3157,0,0,0,0
1,1,0,2875,1,0,0,1
1,0,2,832,1,0,0,0
0,0,0,68,0,0,0,0
1,0,11,2597,0,0,0,0
0,0,0,19,0,0,0,0
1,0,0,2748,0,0,0,0
1,0,9,1733,0,0,0,0
1,0,1,2334,0,0,0,0
0,0,2,261,0,0,0,0
0,0,4,589,0,0,0,0
0,0,1,162,0,0,0,0
0,0,0,36,0,0,0,0
0,0,25,7076,0,0,0,0
0,0,0,44,0,0,0,0
0,0,9,1220,0,0,0,0
1,0,7,2546,1,0,0,0
1,0,7,1412,0,0,0,0
0,0,0,42,0,0,0,0
1,1,8,2576,1,0,0,1
0,0,0,59,0,0,0,0
0,0,12,5209,0,0,0,0
1,0,9,2891,1,0,0,1
0,0,0,16,0,0,0,0
0,0,0,209,0,0,0,1
0,0,0,156,0,0,0,0
0,0,1,47,0,0,0,0
0,0,0,118,0,0,0,0
0,0,0,3,0,0,0,0
1,0,13,1419,0,0,0,0
0,0,0,156,0,0,0,0
1,0,11,3585,1,0,0,1
0,0,11,1283,0,0,0,0
1,0,3,2469,1,0,0,1
1,0,0,6256,1,0,0,1
1,0,0,255,0,0,0,0
0,0,0,51,0,0,0,0
1,0,9,2273,1,0,0,1
0,0,1,260,0,0,0,0
0,0,0,289,0,0,0,0
1,0,1,1642,0,0,0,0
1,0,7,2803,1,0,0,0
1,0,4,2685,1,0,0,1
0,0,0,30,0,0,0,0
0,0,1,129,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,284,0,0,0,0
1,0,2,244,0,0,0,0
0,0,0,310,0,0,0,0
1,0,2,213,0,0,0,0
1,0,0,2102,0,0,0,0
1,0,0,3435,0,0,0,0
0,0,1,1230,0,0,0,0
1,0,8,3161,1,0,0,0
0,0,0,12,0,0,0,0
0,0,1,134,0,0,0,0
1,0,1,365,1,0,0,0
0,0,1,61,0,0,0,0
0,0,2,368,0,0,0,0
0,0,0,151,0,0,0,0
0,0,1,1298,0,0,0,0
0,0,1,136,0,0,0,0
0,0,0,143,0,0,0,0
1,0,2,1637,0,0,0,0
0,0,0,236,0,0,0,0
1,0,7,2646,0,0,0,1
0,0,11,5523,1,0,0,1
0,0,0,25,0,0,0,0
1,0,6,3249,0,0,0,0
0,0,0,38,0,0,0,0
0,0,0,162,1,0,0,0
